row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,prediction_decision_score,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
144,correct,"The Wheel of Time had a a lot of momentum in the first 4 or 5 books, but 6-8 are slow-paced at best. Thats not necissarily a bad thing though. There were not really any dull moments that I could find, it's just that detail fills up so much of the book that the plot progresses slowly. If you like Jordan's characters, you will be interested enough to read through the book and find out what happens to them. Overall, its a decent book, just don't expect a whole lot to happen in it.",neu,neu,0.5586,0.3078,Polarity Shift Features,"Enhanced RoBERTa Neu = 0.5169 (contribution: 0.2056);
Enhanced VADER Compound = 0.9664 (contribution: 0.147);
Meta Has Intensifier = 1.0 (contribution: 0.1399);
Meta Has Contrast = 1.0 (contribution: 0.091);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789)","Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Intensifier Count = 1.0 (contribution: -0.0611);
Meta Has Neg Phrase = 0.0 (contribution: -0.055);
Meta Negator Count = 3.0 (contribution: -0.0484);
Enhanced VADER Neg = 0.0 (contribution: -0.0331)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Enhanced RoBERTa Neu, Enhanced VADER Compound, Meta Has Intensifier, Meta Has Contrast, Meta Pos Phrase Count. The main opposing signal was Meta Has Pos Phrase."
145,correct,great concept but such a pain to program and get songs onto the thing. I returned,neg,neg,0.4295,-0.0188,VADER,"Enhanced RoBERTa Pos = 0.13 (contribution: 0.1451);
Enhanced VADER Compound = -0.4404 (contribution: 0.1398);
Meta Has Negator = 0.0 (contribution: 0.1097);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578);
Meta Has Neg Phrase = 0.0 (contribution: 0.0386)","Enhanced RoBERTa Neu = 0.4842 (contribution: -0.0888);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Negator Count = 0.0 (contribution: -0.0478);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Enhanced VADER Neg = 0.234 (contribution: -0.0227)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced RoBERTa Pos, Enhanced VADER Compound, Meta Has Negator, Meta Has Pos Phrase, Meta Has Neg Phrase. The main opposing signal was Enhanced RoBERTa Neu."
147,correct,I recieved this book for a Christmas present .I haven't read it but know the person I got it for will enjoy it. I got it on time really before I exspected it .Good service .I think if you want something fast you should order from this company.,pos,pos,0.5998,0.4245,RoBERTa,"Enhanced RoBERTa Pos = 0.9015 (contribution: 0.4783);
Enhanced RoBERTa Neg = 0.0076 (contribution: 0.2894);
Enhanced RoBERTa Neu = 0.0909 (contribution: 0.0596);
Meta Intensifier Count = 1.0 (contribution: 0.0537);
Enhanced NB Neg = 0.4725 (contribution: 0.0407)","Meta Has Intensifier = 1.0 (contribution: -0.1264);
Meta Has Contrast = 1.0 (contribution: -0.0756);
Enhanced VADER Compound = 0.8625 (contribution: -0.0202);
Meta Diminisher Count = 0.0 (contribution: -0.0115);
Meta Contrast Count = 1.0 (contribution: -0.0104)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced RoBERTa Neu, Meta Intensifier Count, Enhanced NB Neg. The main opposing signal was Meta Has Intensifier."
151,correct,"The neckline sags and will not lay flat. I am 5-4, 130#. The neckline sag in a really weird way, not just like it was too big. The pic from another review showing the sagging neckline is how mine fit. The arms are way too tight. Too bad I missed the return window. :\",neg,neg,0.6991,0.6721,RoBERTa,"Enhanced RoBERTa Neg = 0.8429 (contribution: 0.4386);
Enhanced RoBERTa Pos = 0.0108 (contribution: 0.2264);
Enhanced VADER Compound = -0.8226 (contribution: 0.2139);
Enhanced RoBERTa Neu = 0.1463 (contribution: 0.0803);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Has Intensifier = 1.0 (contribution: -0.0245);
Enhanced VADER Neg = 0.203 (contribution: -0.0182)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Meta Has Pos Phrase. The main opposing signal was Meta Has Negator."
154,correct,"I really hate that at the top of the lens, the manufacturers name is written. Makes them looks cheap. They should have printed it along the sides on the plastic where it is not as noticeable. I guess you get what you pay for.",neg,neg,0.6961,0.6674,RoBERTa,"Enhanced RoBERTa Neg = 0.8992 (contribution: 0.4887);
Enhanced RoBERTa Pos = 0.0074 (contribution: 0.2287);
Enhanced VADER Compound = -0.5563 (contribution: 0.1622);
Enhanced RoBERTa Neu = 0.0934 (contribution: 0.1067);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Has Intensifier = 1.0 (contribution: -0.0245);
Meta Negator Count = 1.0 (contribution: -0.0114)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Meta Has Pos Phrase. The main opposing signal was Meta Has Negator."
155,correct,"Sure, it bows out the side of my NZXT Tempest, but this heatsink cannot be beat. Plus, it looks great - really stands out amongst the (sadly not yet dead) trend of flashy blue LEDs.",pos,pos,0.5453,0.2632,RoBERTa,"Enhanced RoBERTa Pos = 0.8702 (contribution: 0.4514);
Enhanced RoBERTa Neg = 0.0148 (contribution: 0.2833);
Enhanced NB Neg = 0.5516 (contribution: 0.0653);
Meta Intensifier Count = 1.0 (contribution: 0.0537);
Enhanced RoBERTa Neu = 0.115 (contribution: 0.0529)","Meta Has Intensifier = 1.0 (contribution: -0.1264);
Meta Has Contrast = 1.0 (contribution: -0.0756);
Meta Contrast Count = 2.0 (contribution: -0.0551);
Enhanced SVM Pos = 0.1836 (contribution: -0.0503);
Enhanced SVM Neg = 0.5421 (contribution: -0.0328)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Neg, Meta Intensifier Count, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Intensifier."
158,correct,My shirt showed up smelling of fish/ mildew covered in actual mold i was able to wash it and remove the smell but material is cheap quality very thin,neg,neg,0.6469,0.591,RoBERTa,"Enhanced RoBERTa Neg = 0.8511 (contribution: 0.4459);
Enhanced RoBERTa Pos = 0.0089 (contribution: 0.2277);
Meta Has Negator = 0.0 (contribution: 0.1097);
Enhanced RoBERTa Neu = 0.14 (contribution: 0.0834);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578)","Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Negator Count = 0.0 (contribution: -0.0478);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Has Intensifier = 1.0 (contribution: -0.0245);
Meta Has Contrast = 1.0 (contribution: -0.0226)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Meta Has Negator, Enhanced RoBERTa Neu, Meta Has Pos Phrase. The main opposing signal was Meta Pos Phrase Count."
159,correct,"Very thin, some raffles",neu,neu,0.4155,-0.058,RoBERTa,"Enhanced RoBERTa Neu = 0.7048 (contribution: 0.3896);
Meta Has Intensifier = 1.0 (contribution: 0.1399);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789);
Meta Neg Phrase Count = 0.0 (contribution: 0.0509);
Enhanced RoBERTa Pos = 0.0796 (contribution: 0.0484)","Meta Has Contrast = 0.0 (contribution: -0.0765);
Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Has Negator = 0.0 (contribution: -0.064);
Meta Intensifier Count = 1.0 (contribution: -0.0611);
Enhanced VADER Compound = 0.0 (contribution: -0.06)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Intensifier, Meta Pos Phrase Count, Meta Neg Phrase Count, Enhanced RoBERTa Pos. The main opposing signal was Meta Has Contrast."
161,correct,"This book was awful! The writing was very well done, but the plot was terrible. I really hated this book and it's the last one I read by John Saul. This one really did me in. It is about the occult and family curses and a Ouija board. It definitely made an impression on me. It's about the Conger family curse. Their youngest daughter, Sarah, was looked on as being mentally ill simply because she had been so traumatized she couldn't talk; when really, the older daughter, Elizabeth, was the one that belonged in the Looney bin. She killed three kids and her pet cat and played tea party with them and a skeleton in a cave shaft. Sarah saw everything she did but couldn't talk so tried in other ways to tell her parents what was going on but they didn't get it and blamed her for things. Sarah was institutionalized for 15 years! The ending is awful too. It's just sad and depressing from cover to cover and never gets better. I wouldn't recommend this to anyone!",neg,neg,0.7322,0.767,RoBERTa,"Enhanced RoBERTa Neg = 0.9084 (contribution: 0.4969);
Meta Neg Phrase Count = 1.0 (contribution: 0.2564);
Enhanced VADER Compound = -0.99 (contribution: 0.2464);
Enhanced RoBERTa Pos = 0.0065 (contribution: 0.2293);
Meta Negator Count = 5.0 (contribution: 0.1341)","Meta Has Neg Phrase = 1.0 (contribution: -0.3287);
Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Contrast Count = 3.0 (contribution: -0.0511);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Has Intensifier = 1.0 (contribution: -0.0245)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Meta Neg Phrase Count, Enhanced VADER Compound, Enhanced RoBERTa Pos, Meta Negator Count. The main opposing signal was Meta Has Neg Phrase."
162,correct,"This is not Sklansky's best work. The books does have 2 or 3 good concepts but the rest of the book is vague. I wish he had combined this useful info in another book. The rest of the book is junk, with some filler quizes and crap advice. I mean geesh...his discussion on final table play is horrible.",neg,neg,0.5464,0.308,RoBERTa,"Enhanced RoBERTa Neg = 0.8822 (contribution: 0.4736);
Enhanced RoBERTa Pos = 0.0103 (contribution: 0.2267);
Enhanced RoBERTa Neu = 0.1075 (contribution: 0.0997);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578);
Meta Has Neg Phrase = 0.0 (contribution: 0.0386)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Has Contrast = 1.0 (contribution: -0.0226);
Enhanced NB Neu = 0.4887 (contribution: -0.0202)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Meta Has Pos Phrase, Meta Has Neg Phrase. The main opposing signal was Meta Has Negator."
163,correct,It's soft and well made. It needs to be just an inch longer to fit my wallet and Kindle.,pos,pos,0.5599,0.3107,RoBERTa,"Enhanced RoBERTa Neg = 0.0395 (contribution: 0.2625);
Enhanced RoBERTa Pos = 0.5839 (contribution: 0.2063);
Enhanced SVM Pos = 0.6076 (contribution: 0.1178);
Meta Has Intensifier = 0.0 (contribution: 0.0671);
Meta Has Contrast = 0.0 (contribution: 0.0636)","Meta Intensifier Count = 0.0 (contribution: -0.0648);
Meta Has Negator = 0.0 (contribution: -0.0525);
Enhanced NB Neg = 0.1827 (contribution: -0.0492);
Enhanced NB Pos = 0.5719 (contribution: -0.0223);
Enhanced RoBERTa Neu = 0.3767 (contribution: -0.0193)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Meta Has Intensifier, Meta Has Contrast. The main opposing signal was Meta Intensifier Count."
165,correct,"One edge of the band is pretty rough. Some of the stitching on the inside is not great and required a bit of trimming to make comfortable against my skin. My main complaint though is that the included pins were the wrong size. If you look at the photo I uploaded you can see one of the pins sitting on top of the band, they are the same size, that's not going to work! Luckily I could just use the pins that were already in my watch but I did buy this band specifically to have a back up set. On the positive side this band does include a pin removal tool which is quite well made and works great.",neu,neu,0.4627,0.0229,Polarity Shift Features,"Meta Has Pos Phrase = 1.0 (contribution: 0.8144);
Meta Has Neg Phrase = 1.0 (contribution: 0.4689);
Enhanced VADER Compound = 0.9416 (contribution: 0.1416);
Meta Has Contrast = 1.0 (contribution: 0.091);
Meta Intensifier Count = 0.0 (contribution: 0.0737)","Meta Pos Phrase Count = 1.0 (contribution: -0.8491);
Meta Neg Phrase Count = 1.0 (contribution: -0.3851);
Meta Has Intensifier = 0.0 (contribution: -0.0742);
Enhanced RoBERTa Neg = 0.6616 (contribution: -0.0302);
Enhanced SVM Pos = 0.3931 (contribution: -0.0227)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Pos Phrase, Meta Has Neg Phrase, Enhanced VADER Compound, Meta Has Contrast, Meta Intensifier Count. The main opposing signal was Meta Pos Phrase Count."
168,correct,Did not expect the texture to feel and look like plastic,neg,neg,0.5885,0.3647,RoBERTa,"Enhanced RoBERTa Neg = 0.793 (contribution: 0.3941);
Enhanced RoBERTa Pos = 0.0125 (contribution: 0.2252);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578);
Enhanced RoBERTa Neu = 0.1945 (contribution: 0.0562);
Meta Has Neg Phrase = 0.0 (contribution: 0.0386)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Enhanced VADER Compound = 0.3612 (contribution: -0.0157);
Meta Intensifier Count = 0.0 (contribution: -0.0151)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Meta Has Pos Phrase, Enhanced RoBERTa Neu, Meta Has Neg Phrase. The main opposing signal was Meta Has Negator."
169,correct,"I've read lots about Princess Diana. This book like so many others paints Diana as a shrew and Charles as a victim. What no one seems to care about is that Charles entered his marriage with a girlfriend on his arm. Camilla did not appear ""sometime after the marriage broke down"".Too many times before the wedding and on the honeymoon Charles failed to reassure Diana regarding his real relationship with Camilla.He never gave Camilla up.That alone accounts for 99% of the problems that faced the Wales.Another sour point in the book is the Tiggy situation. I thought royal nannies stayed in the background. But not Tiggy. Tiggy was everywhere to be seen. Most books support Tiggy as ""great"" and Diana is horrible. I'm confused as to the Christmas Party where Diana sidles up to Tiggy and whispers ""sorry to here about the baby"".Everyone(and I mean everyone in the whole room heard the whispered comment. That seems strange to me. Also I've had people ""hit me between the eyes"" with an off-the-wall statement like that. And all I say is ""beg pardon"".I don't have to be helped from the room nor consult a lawyer.Seems way over played to me.The authors seem to dismiss Diana's good deeds as play acting for good press.If you are a Diana fan. Look elsewhere for a book to read about the princess.",neg,neg,0.5256,0.2642,RoBERTa,"Enhanced RoBERTa Neg = 0.7841 (contribution: 0.3862);
Enhanced RoBERTa Pos = 0.0093 (contribution: 0.2274);
Meta Negator Count = 5.0 (contribution: 0.1341);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578);
Enhanced RoBERTa Neu = 0.2067 (contribution: 0.0501)","Enhanced VADER Compound = 0.9302 (contribution: -0.1261);
Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Has Contrast = 1.0 (contribution: -0.0226)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Meta Negator Count, Meta Has Pos Phrase, Enhanced RoBERTa Neu. The main opposing signal was Enhanced VADER Compound."
170,correct,"... and this book is the reason. It delivers on it's promise, which is that it takes an experienced VB programmer and gives you the concepts and details that you need to know to not only pass the exams, but do very, very well. O'Reilly's web site support for the book is excellent as well. The author has posted an excellent write-up that details how to approach the tests, with excellent recommendations for additional study aids. And, aside from certification, my level of skill with using VB, which was pretty substantial before, has gone through the roof. If you want to lift your skills and be able to crank out clean, reliable, robust applications, get this book.",pos,pos,0.6532,0.5678,RoBERTa,"Enhanced RoBERTa Pos = 0.9424 (contribution: 0.5133);
Enhanced RoBERTa Neg = 0.0034 (contribution: 0.293);
Meta Intensifier Count = 2.0 (contribution: 0.1722);
Enhanced RoBERTa Neu = 0.0542 (contribution: 0.0697);
Meta Has Negator = 1.0 (contribution: 0.0407)","Meta Has Intensifier = 1.0 (contribution: -0.1264);
Meta Has Contrast = 1.0 (contribution: -0.0756);
Enhanced VADER Compound = 0.9932 (contribution: -0.0247);
Meta Diminisher Count = 0.0 (contribution: -0.0115);
Meta Contrast Count = 1.0 (contribution: -0.0104)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Meta Intensifier Count, Enhanced RoBERTa Neu, Meta Has Negator. The main opposing signal was Meta Has Intensifier."
171,correct,Fits great. Soft!!! I judge a sweatshirt by the tight cuffs and neck. 5 stars...,pos,pos,0.6802,0.6314,RoBERTa,"Enhanced RoBERTa Pos = 0.8647 (contribution: 0.4468);
Enhanced RoBERTa Neg = 0.0125 (contribution: 0.2852);
Enhanced SVM Pos = 0.5244 (contribution: 0.0848);
Meta Has Intensifier = 0.0 (contribution: 0.0671);
Enhanced VADER Pos = 0.428 (contribution: 0.0649)","Meta Intensifier Count = 0.0 (contribution: -0.0648);
Meta Has Negator = 0.0 (contribution: -0.0525);
Enhanced VADER Compound = 0.8164 (contribution: -0.0186);
Enhanced SVM Neu = 0.3821 (contribution: -0.0152);
Enhanced NB Neg = 0.295 (contribution: -0.0144)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced SVM Pos, Meta Has Intensifier, Enhanced VADER Pos. The main opposing signal was Meta Intensifier Count."
172,correct,As close to blu-ray as you can get!,pos,pos,0.4724,0.0768,RoBERTa,"Enhanced RoBERTa Neg = 0.0272 (contribution: 0.2728);
Enhanced RoBERTa Pos = 0.4666 (contribution: 0.106);
Meta Has Intensifier = 0.0 (contribution: 0.0671);
Meta Has Contrast = 0.0 (contribution: 0.0636);
Enhanced SVM Pos = 0.4702 (contribution: 0.0633)","Meta Intensifier Count = 0.0 (contribution: -0.0648);
Enhanced RoBERTa Neu = 0.5061 (contribution: -0.055);
Meta Has Negator = 0.0 (contribution: -0.0525);
Enhanced VADER Pos = 0.0 (contribution: -0.0426);
Enhanced VADER Neu = 1.0 (contribution: -0.0301)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Meta Has Intensifier, Meta Has Contrast, Enhanced SVM Pos. The main opposing signal was Meta Intensifier Count."
173,correct,"If you find this review to be helpful, please click ""helpful"" on the bottom.It's not a bad dress. But for the price, there are better dresses out there.What I didn't like about this dress is that the material is very scratchy. I'm 5'8, 150lbs 38DD and instead of being flattering, this dress will make you look somewhat pregnant.The print from far looks great, but close up, looks cheat and really bad.",neu,neu,0.474,0.0232,Polarity Shift Features,"Meta Has Diminisher = 1.0 (contribution: 0.1828);
Meta Has Intensifier = 1.0 (contribution: 0.1399);
Enhanced VADER Compound = 0.8719 (contribution: 0.1267);
Meta Has Contrast = 1.0 (contribution: 0.091);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789)","Meta Intensifier Count = 2.0 (contribution: -0.196);
Enhanced NB Neg = 0.5714 (contribution: -0.0776);
Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Has Neg Phrase = 0.0 (contribution: -0.055);
Enhanced NB Neu = 0.2204 (contribution: -0.0413)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Diminisher, Meta Has Intensifier, Enhanced VADER Compound, Meta Has Contrast, Meta Pos Phrase Count. The main opposing signal was Meta Intensifier Count."
175,correct,Best router and all-in-one device for home networking,pos,pos,0.6386,0.5037,RoBERTa,"Enhanced RoBERTa Pos = 0.8436 (contribution: 0.4287);
Enhanced RoBERTa Neg = 0.0052 (contribution: 0.2914);
Meta Has Intensifier = 0.0 (contribution: 0.0671);
Meta Has Contrast = 0.0 (contribution: 0.0636);
Enhanced VADER Pos = 0.375 (contribution: 0.0516)","Meta Intensifier Count = 0.0 (contribution: -0.0648);
Meta Has Negator = 0.0 (contribution: -0.0525);
Enhanced NB Neg = 0.2359 (contribution: -0.0327);
Enhanced VADER Compound = 0.6369 (contribution: -0.0124);
Meta Diminisher Count = 0.0 (contribution: -0.0115)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Meta Has Intensifier, Meta Has Contrast, Enhanced VADER Pos. The main opposing signal was Meta Intensifier Count."
177,correct,"Nice fit, comfortable, cute.",pos,pos,0.7163,0.7556,RoBERTa,"Enhanced RoBERTa Pos = 0.882 (contribution: 0.4616);
Enhanced RoBERTa Neg = 0.0092 (contribution: 0.288);
Enhanced VADER Pos = 1.0 (contribution: 0.2085);
Enhanced VADER Neu = 0.0 (contribution: 0.0915);
Meta Has Intensifier = 0.0 (contribution: 0.0671)","Meta Intensifier Count = 0.0 (contribution: -0.0648);
Enhanced NB Neg = 0.1389 (contribution: -0.0628);
Meta Has Negator = 0.0 (contribution: -0.0525);
Enhanced NB Neu = 0.4427 (contribution: -0.0232);
Enhanced VADER Compound = 0.891 (contribution: -0.0212)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced VADER Neu, Meta Has Intensifier. The main opposing signal was Meta Intensifier Count."
178,correct,"This product is bad, do not buy",neg,neg,0.7253,0.7499,RoBERTa,"Enhanced RoBERTa Neg = 0.9254 (contribution: 0.512);
Enhanced RoBERTa Pos = 0.0116 (contribution: 0.2258);
Enhanced VADER Compound = -0.5423 (contribution: 0.1595);
Enhanced RoBERTa Neu = 0.0631 (contribution: 0.1219);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Enhanced VADER Neg = 0.368 (contribution: -0.0421);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Enhanced VADER Neu = 0.632 (contribution: -0.0161)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Meta Has Pos Phrase. The main opposing signal was Meta Has Negator."
181,correct,"Both the jersey and the shorts have a tight rubbery substance that feels like a rubber band against your arms and legs. Other kits that I have purchased didn't have it and I don't particularly like it. However, it may not bother some. Just not for me. Other than that, the product looks like it is good quality. I decided to return mine and try another product.",neu,neu,0.4269,-0.0256,RoBERTa,"Enhanced RoBERTa Neu = 0.4549 (contribution: 0.1449);
Enhanced VADER Compound = 0.8869 (contribution: 0.1299);
Meta Has Contrast = 1.0 (contribution: 0.091);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789);
Meta Intensifier Count = 0.0 (contribution: 0.0737)","Meta Negator Count = 4.0 (contribution: -0.0771);
Meta Has Intensifier = 0.0 (contribution: -0.0742);
Enhanced NB Neg = 0.5597 (contribution: -0.0737);
Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Has Neg Phrase = 0.0 (contribution: -0.055)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced VADER Compound, Meta Has Contrast, Meta Pos Phrase Count, Meta Intensifier Count. The main opposing signal was Meta Negator Count."
183,correct,There is no way that I paying $19 for a Kindle book that was originally published in the 50's. What an outrage by the publisher. Ms. Rand's estate should really negotiate with a new publisher.,neg,neg,0.6392,0.5031,RoBERTa,"Enhanced RoBERTa Neg = 0.7946 (contribution: 0.3955);
Enhanced RoBERTa Pos = 0.0133 (contribution: 0.2247);
Enhanced VADER Compound = -0.6705 (contribution: 0.1844);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578);
Enhanced RoBERTa Neu = 0.1922 (contribution: 0.0573)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Has Intensifier = 1.0 (contribution: -0.0245);
Meta Negator Count = 1.0 (contribution: -0.0114)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Meta Has Pos Phrase, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Negator."
187,correct,Does ths job,neu,neu,0.3602,-0.2342,RoBERTa,"Enhanced RoBERTa Neu = 0.6109 (contribution: 0.2977);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789);
Meta Intensifier Count = 0.0 (contribution: 0.0737);
Meta Neg Phrase Count = 0.0 (contribution: 0.0509);
Enhanced NB Neu = 0.5023 (contribution: 0.0475)","Meta Has Contrast = 0.0 (contribution: -0.0765);
Meta Has Intensifier = 0.0 (contribution: -0.0742);
Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Has Negator = 0.0 (contribution: -0.064);
Enhanced VADER Compound = 0.0 (contribution: -0.06)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Pos Phrase Count, Meta Intensifier Count, Meta Neg Phrase Count, Enhanced NB Neu. The main opposing signal was Meta Has Contrast."
188,correct,It didn't last long. I would expect it to last for 2 yrs at least with normal wear and tear.,neg,neg,0.5132,0.1809,RoBERTa,"Meta Neg Phrase Count = 1.0 (contribution: 0.2564);
Enhanced RoBERTa Neg = 0.6072 (contribution: 0.2286);
Enhanced RoBERTa Pos = 0.0284 (contribution: 0.2143);
Enhanced VADER Compound = -0.5423 (contribution: 0.1595);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578)","Meta Has Neg Phrase = 1.0 (contribution: -0.3287);
Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Enhanced RoBERTa Neu = 0.3644 (contribution: -0.0288);
Meta Intensifier Count = 0.0 (contribution: -0.0151)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Meta Neg Phrase Count, Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Meta Has Pos Phrase. The main opposing signal was Meta Has Neg Phrase."
