row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,prediction_decision_score,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
165,correct,"One edge of the band is pretty rough. Some of the stitching on the inside is not great and required a bit of trimming to make comfortable against my skin. My main complaint though is that the included pins were the wrong size. If you look at the photo I uploaded you can see one of the pins sitting on top of the band, they are the same size, that's not going to work! Luckily I could just use the pins that were already in my watch but I did buy this band specifically to have a back up set. On the positive side this band does include a pin removal tool which is quite well made and works great.",neu,neu,0.4385,-0.0245,RoBERTa,"Base RoBERTa Neu = 0.5276 (contribution: 0.2363);
Base VADER Compound = 0.7044 (contribution: 0.1051);
Base SVM Neu = 0.4416 (contribution: 0.0605);
Base RoBERTa Pos = 0.1405 (contribution: 0.0434);
Base SVM Pos = 0.2371 (contribution: 0.017)","Base NB Pos = 0.5978 (contribution: -0.1339);
Base NB Neu = 0.2258 (contribution: -0.0559);
Base NB Neg = 0.1764 (contribution: -0.0126)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base SVM Neu, Base RoBERTa Pos, Base SVM Pos. The main opposing signal was Base NB Pos."
168,correct,Did not expect the texture to feel and look like plastic,neg,neg,0.5793,0.3586,RoBERTa,"Base RoBERTa Neg = 0.7929 (contribution: 0.3968);
Base RoBERTa Pos = 0.012 (contribution: 0.2161);
Base RoBERTa Neu = 0.1951 (contribution: 0.0537);
Base NB Neg = 0.47 (contribution: 0.0167);
Base SVM Pos = 0.2892 (contribution: 0.012)","Base NB Pos = 0.1953 (contribution: -0.0215);
Base VADER Compound = 0.3612 (contribution: -0.0099);
Base SVM Neu = 0.3631 (contribution: -0.0015);
Base VADER Neu = 0.8 (contribution: -0.0013)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Neg, Base SVM Pos. The main opposing signal was Base NB Pos."
169,correct,"I've read lots about Princess Diana. This book like so many others paints Diana as a shrew and Charles as a victim. What no one seems to care about is that Charles entered his marriage with a girlfriend on his arm. Camilla did not appear ""sometime after the marriage broke down"".Too many times before the wedding and on the honeymoon Charles failed to reassure Diana regarding his real relationship with Camilla.He never gave Camilla up.That alone accounts for 99% of the problems that faced the Wales.Another sour point in the book is the Tiggy situation. I thought royal nannies stayed in the background. But not Tiggy. Tiggy was everywhere to be seen. Most books support Tiggy as ""great"" and Diana is horrible. I'm confused as to the Christmas Party where Diana sidles up to Tiggy and whispers ""sorry to here about the baby"".Everyone(and I mean everyone in the whole room heard the whispered comment. That seems strange to me. Also I've had people ""hit me between the eyes"" with an off-the-wall statement like that. And all I say is ""beg pardon"".I don't have to be helped from the room nor consult a lawyer.Seems way over played to me.The authors seem to dismiss Diana's good deeds as play acting for good press.If you are a Diana fan. Look elsewhere for a book to read about the princess.",neg,neg,0.4672,0.1567,RoBERTa,"Base RoBERTa Neg = 0.7828 (contribution: 0.3878);
Base RoBERTa Pos = 0.0089 (contribution: 0.2181);
Base RoBERTa Neu = 0.2082 (contribution: 0.0475);
Base SVM Pos = 0.2229 (contribution: 0.0426);
Base NB Neu = 0.2777 (contribution: 0.0308)","Base VADER Compound = 0.9302 (contribution: -0.1343);
Base SVM Neg = 0.1563 (contribution: -0.0626);
Base SVM Neu = 0.6208 (contribution: -0.0351);
Base NB Pos = 0.1682 (contribution: -0.0268);
Base VADER Neg = 0.093 (contribution: -0.0051)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base SVM Pos, Base NB Neu. The main opposing signal was Base VADER Compound."
170,correct,"... and this book is the reason. It delivers on it's promise, which is that it takes an experienced VB programmer and gives you the concepts and details that you need to know to not only pass the exams, but do very, very well. O'Reilly's web site support for the book is excellent as well. The author has posted an excellent write-up that details how to approach the tests, with excellent recommendations for additional study aids. And, aside from certification, my level of skill with using VB, which was pretty substantial before, has gone through the roof. If you want to lift your skills and be able to crank out clean, reliable, robust applications, get this book.",pos,pos,0.6761,0.6204,RoBERTa,"Base RoBERTa Pos = 0.9421 (contribution: 0.5231);
Base RoBERTa Neg = 0.0035 (contribution: 0.2882);
Base RoBERTa Neu = 0.0544 (contribution: 0.1203);
Base NB Pos = 0.5124 (contribution: 0.0681);
Base SVM Pos = 0.3576 (contribution: 0.0328)","Base SVM Neu = 0.4353 (contribution: -0.0553);
Base VADER Compound = 0.9917 (contribution: -0.0504);
Base VADER Neu = 0.714 (contribution: -0.0028)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base NB Pos, Base SVM Pos. The main opposing signal was Base SVM Neu."
171,correct,Fits great. Soft!!! I judge a sweatshirt by the tight cuffs and neck. 5 stars...,pos,pos,0.6615,0.5813,RoBERTa,"Base RoBERTa Pos = 0.8642 (contribution: 0.4552);
Base RoBERTa Neg = 0.0134 (contribution: 0.28);
Base RoBERTa Neu = 0.1224 (contribution: 0.0883);
Base NB Pos = 0.5024 (contribution: 0.0648);
Base SVM Pos = 0.3678 (contribution: 0.0407)","Base VADER Compound = 0.7163 (contribution: -0.0299);
Base SVM Neu = 0.3822 (contribution: -0.0202);
Base VADER Neu = 0.689 (contribution: -0.0041)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base NB Pos, Base SVM Pos. The main opposing signal was Base VADER Compound."
172,correct,As close to blu-ray as you can get!,pos,pos,0.4568,0.0413,RoBERTa,"Base RoBERTa Neg = 0.0276 (contribution: 0.2681);
Base RoBERTa Pos = 0.4678 (contribution: 0.11);
Base NB Pos = 0.452 (contribution: 0.0482);
Base VADER Neg = 0.0 (contribution: 0.0323);
Base VADER Compound = 0.0 (contribution: 0.0236)","Base RoBERTa Neu = 0.5046 (contribution: -0.0915);
Base VADER Pos = 0.0 (contribution: -0.0209);
Base SVM Neg = 0.3399 (contribution: -0.0011)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base VADER Neg, Base VADER Compound. The main opposing signal was Base RoBERTa Neu."
174,correct,"These books are just plain BAD. Sterling LOVED dressage in #26, hated it in #27, Now she loves it again . In this book, Sterling was eager to jump. I thought she couldn't get over a 2 foot vertical??! I LOVE TO JUMP, but Christina is obsessed. It's all she thinks about. She doesn't remember how to have fun on a horse. She also thinks everybody else has to be as serious about riding as she is. What if Dylan was as serious about soccar as she is about riding?? Would she even care????? My advice to the authers: Bring Sammy back and drop Christina and only do books about Melanie and racing!!!!!!!!",neg,neg,0.4292,-0.021,RoBERTa,"Base RoBERTa Neg = 0.6087 (contribution: 0.2324);
Base RoBERTa Pos = 0.0642 (contribution: 0.1819);
Base NB Pos = 0.4461 (contribution: 0.0272);
Base NB Neu = 0.2996 (contribution: 0.022);
Base SVM Pos = 0.2679 (contribution: 0.0218)","Base VADER Compound = 0.768 (contribution: -0.0989);
Base SVM Neg = 0.246 (contribution: -0.0309);
Base SVM Neu = 0.4861 (contribution: -0.0175);
Base NB Neg = 0.2543 (contribution: -0.0109);
Base RoBERTa Neu = 0.3271 (contribution: -0.008)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base NB Neu, Base SVM Pos. The main opposing signal was Base VADER Compound."
175,correct,Best router and all-in-one device for home networking,pos,pos,0.628,0.491,RoBERTa,"Base RoBERTa Pos = 0.8501 (contribution: 0.443);
Base RoBERTa Neg = 0.0051 (contribution: 0.2869);
Base RoBERTa Neu = 0.1448 (contribution: 0.0778);
Base SVM Pos = 0.3586 (contribution: 0.0336);
Base VADER Neg = 0.0 (contribution: 0.0323)","Base VADER Compound = 0.6369 (contribution: -0.024);
Base VADER Neu = 0.625 (contribution: -0.0075);
Base NB Pos = 0.2925 (contribution: -0.0045);
Base NB Neu = 0.4257 (contribution: -0.0028)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base SVM Pos, Base VADER Neg. The main opposing signal was Base VADER Compound."
177,correct,"Nice fit, comfortable, cute.",pos,pos,0.6569,0.5673,RoBERTa,"Base RoBERTa Pos = 0.8824 (contribution: 0.4711);
Base RoBERTa Neg = 0.0093 (contribution: 0.2834);
Base VADER Pos = 1.0 (contribution: 0.1036);
Base RoBERTa Neu = 0.1083 (contribution: 0.0949);
Base NB Pos = 0.4057 (contribution: 0.0329)","Base VADER Compound = 0.891 (contribution: -0.0429);
Base VADER Neu = 0.0 (contribution: -0.0399);
Base SVM Neu = 0.3591 (contribution: -0.0049);
Base NB Neu = 0.3784 (contribution: -0.0009)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Pos, Base RoBERTa Neu, Base NB Pos. The main opposing signal was Base VADER Compound."
178,correct,"This product is bad, do not buy",neg,neg,0.7213,0.7458,RoBERTa,"Base RoBERTa Neg = 0.9294 (contribution: 0.5186);
Base RoBERTa Pos = 0.0105 (contribution: 0.2171);
Base VADER Compound = -0.5423 (contribution: 0.1876);
Base RoBERTa Neu = 0.0601 (contribution: 0.1167);
Base NB Neu = 0.2295 (contribution: 0.0502)","Base VADER Neg = 0.368 (contribution: -0.0531);
Base NB Pos = 0.1658 (contribution: -0.0272);
Base VADER Pos = 0.0 (contribution: -0.0172)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Neu. The main opposing signal was Base VADER Neg."
181,correct,"Both the jersey and the shorts have a tight rubbery substance that feels like a rubber band against your arms and legs. Other kits that I have purchased didn't have it and I don't particularly like it. However, it may not bother some. Just not for me. Other than that, the product looks like it is good quality. I decided to return mine and try another product.",neu,neu,0.5414,0.2751,RoBERTa,"Base RoBERTa Neu = 0.4763 (contribution: 0.1807);
Base VADER Compound = 0.8869 (contribution: 0.1544);
Base SVM Neu = 0.4846 (contribution: 0.0895);
Base RoBERTa Pos = 0.0539 (contribution: 0.0621);
Base NB Neu = 0.4866 (contribution: 0.0576)","Base VADER Neg = 0.0 (contribution: -0.0304);
Base RoBERTa Neg = 0.4698 (contribution: -0.0126);
Base VADER Pos = 0.179 (contribution: -0.0019);
Base NB Neg = 0.3196 (contribution: -0.0015)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base SVM Neu, Base RoBERTa Pos, Base NB Neu. The main opposing signal was Base VADER Neg."
183,correct,There is no way that I paying $19 for a Kindle book that was originally published in the 50's. What an outrage by the publisher. Ms. Rand's estate should really negotiate with a new publisher.,neg,neg,0.6212,0.4456,RoBERTa,"Base RoBERTa Neg = 0.8025 (contribution: 0.4054);
Base RoBERTa Pos = 0.0124 (contribution: 0.2159);
Base VADER Compound = -0.6705 (contribution: 0.2156);
Base RoBERTa Neu = 0.1851 (contribution: 0.0583);
Base NB Pos = 0.3174 (contribution: 0.0022)","Base NB Neu = 0.4332 (contribution: -0.0318);
Base SVM Pos = 0.373 (contribution: -0.0268);
Base VADER Pos = 0.0 (contribution: -0.0172);
Base SVM Neg = 0.2854 (contribution: -0.0169);
Base VADER Neg = 0.155 (contribution: -0.0159)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Pos. The main opposing signal was Base NB Neu."
186,correct,"Functions as stated,arrived quickly. A bit more bulky than my preference for fit.",neu,neu,0.4248,-0.0483,RoBERTa,"Base RoBERTa Neu = 0.5334 (contribution: 0.2426);
Base RoBERTa Pos = 0.0494 (contribution: 0.0631);
Base NB Neu = 0.4129 (contribution: 0.0255);
Base VADER Compound = 0.3612 (contribution: 0.0123);
Base SVM Neg = 0.2961 (contribution: 0.007)","Base VADER Neg = 0.0 (contribution: -0.0304);
Base NB Pos = 0.3488 (contribution: -0.0196);
Base SVM Neu = 0.3294 (contribution: -0.015);
Base SVM Pos = 0.3745 (contribution: -0.013);
Base NB Neg = 0.2383 (contribution: -0.0078)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neu, Base RoBERTa Pos, Base NB Neu, Base VADER Compound, Base SVM Neg. The main opposing signal was Base VADER Neg."
187,correct,Does ths job,neu,neu,0.4245,-0.0598,RoBERTa,"Base RoBERTa Neu = 0.6104 (contribution: 0.3263);
Base RoBERTa Pos = 0.1742 (contribution: 0.0361);
Base VADER Pos = 0.0 (contribution: 0.0287);
Base RoBERTa Neg = 0.2154 (contribution: 0.0138);
Base VADER Neu = 1.0 (contribution: 0.0007)","Base VADER Compound = 0.0 (contribution: -0.0853);
Base VADER Neg = 0.0 (contribution: -0.0304);
Base SVM Neu = 0.3296 (contribution: -0.0148);
Base NB Neu = 0.3202 (contribution: -0.0148);
Base NB Pos = 0.3333 (contribution: -0.0125)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neu, Base RoBERTa Pos, Base VADER Pos, Base RoBERTa Neg, Base VADER Neu. The main opposing signal was Base VADER Compound."
189,correct,"I was bitterly disappointed with this book. After waiting so long to read it, it seemed to be a rush effort by an otherwise good author. It seems that Harris has been pressured into writing this sequel and unfortunately as it is often said some things are better left alone. Who didn't wonder in amazement as Lecter walked off towards his next victim at the end of Silence of the Lambs. However, the major problem here is what could have been an explosive book, will fail to satisfy. I will not give away the ending but it will be said that the words weak and pathetic spring to mind. As I did, you will wonder why you stayed up all night to find that in the last 100 pages explosive has turned out to be nothing but a fizzle. Harris has proven himself in the past with his other books but I would give this one a real wide birth unless you a huge fan. Dont expect to hear any screaming lambs in this one. If they are screaming it is in pain knowing that the much anticipated sequel just did not do them any justice.",neg,neg,0.6444,0.5686,RoBERTa,"Base RoBERTa Neg = 0.7717 (contribution: 0.3779);
Base VADER Compound = -0.9518 (contribution: 0.2771);
Base RoBERTa Pos = 0.0139 (contribution: 0.2148);
Base SVM Pos = 0.1659 (contribution: 0.069);
Base NB Neu = 0.2284 (contribution: 0.0507)","Base SVM Neg = 0.1354 (contribution: -0.07);
Base SVM Neu = 0.6987 (contribution: -0.0452);
Base NB Pos = 0.1611 (contribution: -0.0282);
Base VADER Neg = 0.165 (contribution: -0.0176);
Base VADER Pos = 0.074 (contribution: -0.0096)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base SVM Pos, Base NB Neu. The main opposing signal was Base SVM Neg."
191,correct,these are not cotton! they are scratchy and NOT cotton at all. :(,neg,neg,0.7178,0.7283,RoBERTa,"Base RoBERTa Neg = 0.9214 (contribution: 0.5115);
Base RoBERTa Pos = 0.0064 (contribution: 0.2198);
Base VADER Compound = -0.4926 (contribution: 0.1767);
Base RoBERTa Neu = 0.0722 (contribution: 0.1111);
Base NB Neu = 0.2765 (contribution: 0.0313)","Base VADER Neg = 0.21 (contribution: -0.0255);
Base NB Pos = 0.2133 (contribution: -0.018);
Base VADER Pos = 0.0 (contribution: -0.0172);
Base VADER Neu = 0.79 (contribution: -0.0009)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Neu. The main opposing signal was Base VADER Neg."
192,correct,Works as described. It's thick but pliable and feels like it's made well,pos,pos,0.6441,0.5304,RoBERTa,"Base RoBERTa Pos = 0.8284 (contribution: 0.4241);
Base RoBERTa Neg = 0.0087 (contribution: 0.2839);
Base RoBERTa Neu = 0.1629 (contribution: 0.0693);
Base NB Pos = 0.4957 (contribution: 0.0626);
Base SVM Pos = 0.3578 (contribution: 0.033)","Base VADER Compound = 0.7096 (contribution: -0.0294);
Base VADER Neu = 0.651 (contribution: -0.0061);
Base SVM Neu = 0.3535 (contribution: -0.0012)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base NB Pos, Base SVM Pos. The main opposing signal was Base VADER Compound."
193,correct,"This book has more heart, warmth, and originality than any book I have read in quite a while. I read Labyrinth of Chaos in late 2001, while on a trip, and I could not put it down. This is fiction in the tradition of Walt Whitman, a novel of the open road, and the the product of a generous and open spirit.Labyrinth of Chaos is the story of a trip taken by a young American named Alan Agrippa, through Great Britain. Agrippa is the classic young traveler, enjoying everything, meeting people, drinking in new experiences, trying to get the most of his time overseas. Agrippa is an open-minded, positive person, and I don't think he has a cross word for anyone throughout the book. I remember thinking, as I closed this book, ""There was not a single example of anger or negativity in this book,"" which is quite remarkable for a three-hundred page novel.There's not much plot to Labyrinth of Chaos, other than Alan's relationship with a French girl named Ronia. It's a ""picaresque,"" a novel in which the main plot is simply the accumulation of interesting experiences. We are treated to a detailed account of Agrippa's adventures -- his trips through city streets, museums, coffee shops, and conversations with wise scientists and philosophers and fellow hipsters.The core of the novel is found in Alan's reflections on the intersection of mysticism, psychology, physics, and the structure of the universe. He discusses his ideas with Ronia and other characters, giving the novel an interesting flavor as a ""novel of ideas.""Some might say that some dialogue and descriptions in this book are a little stilted -- but to dwell on that issue is to miss the point. This is a book that says ""come join me on this adventure of life and ideas and self-creation,"" and to truly follow him you would have to follow your own passions and create your own work of art. Wallace doesn't indulge in the vice of so many fiction writers these days, who try to awe or intimidate their readers with long, pseudo-technical passages and footnotes that show off their questionable erudition or knowledge of trivia. The attitude of those writers is a deadening one, rigid, self-obsessed and closed-off -- ""You can't do this"" -- the very opposite of the Whitmanesque spirit in literature. Whitman, and Brian Wallace, tell you you can. And you should.If you enjoyed Labyrinth of Chaos, I would suggest another book that it reminded me of: Andre Vandenbroeck's ""Breaking Through: The Narrative of the Great Work"" (the story of an Italian filmmaker who is pursuing connections between science and spirit by investigating Paleolithic culture in Spain).",pos,pos,0.6237,0.529,RoBERTa,"Base RoBERTa Pos = 0.833 (contribution: 0.4281);
Base RoBERTa Neg = 0.0057 (contribution: 0.2864);
Base SVM Pos = 0.4805 (contribution: 0.1279);
Base RoBERTa Neu = 0.1613 (contribution: 0.07);
Base SVM Neu = 0.2678 (contribution: 0.0554)","Base VADER Compound = 0.986 (contribution: -0.05);
Base NB Pos = 0.2118 (contribution: -0.0312);
Base NB Neu = 0.5702 (contribution: -0.0085);
Base VADER Pos = 0.136 (contribution: -0.004)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base SVM Pos, Base RoBERTa Neu, Base SVM Neu. The main opposing signal was Base VADER Compound."
194,correct,"bought them, they LOOK sturdy as all get out...double zippers (these are pretty bad, won't lie), filled them up with sand at the beach behind my house, they were nice and heavy, and i assumed sturdy. we have a little ladderball game for the yard, and used these to weigh the stands down (i'm actually a photographer and these are going to be used to weigh down the boom stands in my studio, but they were in the car lol). i dropped one of the sandbags from no less than 2 feet, onto soft grass mind you, and BOOM. huge split in them. look. for the price they're fine. just be aware they're not heavy canvas bags. they're this cheapy-vinyl material that will definitely split if they fall or you drop them from any more than a foot or so. so be careful. i'll patch mine with gaffers tape.",neu,neu,0.3893,-0.1578,RoBERTa,"Base RoBERTa Neu = 0.533 (contribution: 0.2422);
Base VADER Compound = 0.7726 (contribution: 0.1235);
Base RoBERTa Pos = 0.1275 (contribution: 0.0462);
Base VADER Pos = 0.098 (contribution: 0.0119);
Base RoBERTa Neg = 0.3396 (contribution: 0.0009)","Base NB Pos = 0.5953 (contribution: -0.1327);
Base SVM Neu = 0.2699 (contribution: -0.055);
Base NB Neu = 0.2294 (contribution: -0.0544);
Base SVM Pos = 0.3895 (contribution: -0.0163);
Base NB Neg = 0.1753 (contribution: -0.0127)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base RoBERTa Pos, Base VADER Pos, Base RoBERTa Neg. The main opposing signal was Base NB Pos."
195,correct,"The title definitely perked my interest. What did jewels and the Afghanistan war have in common? I soon discovered the surprising connection. Has intrigue, adventure and suspense with the result that I couldn't put the book down until completely reading it from cover to cover in one sitting.When does the movie come out?",pos,pos,0.5887,0.3801,RoBERTa,"Base RoBERTa Pos = 0.8099 (contribution: 0.408);
Base RoBERTa Neg = 0.0107 (contribution: 0.2822);
Base RoBERTa Neu = 0.1793 (contribution: 0.0615);
Base NB Pos = 0.4466 (contribution: 0.0464);
Base NB Neg = 0.2621 (contribution: 0.0199)","Base VADER Compound = 0.8205 (contribution: -0.0377);
Base SVM Neu = 0.4015 (contribution: -0.0329);
Base VADER Neu = 0.722 (contribution: -0.0024)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base NB Pos, Base NB Neg. The main opposing signal was Base VADER Compound."
196,correct,Working out,neu,neu,0.455,0.0238,RoBERTa,"Base RoBERTa Neu = 0.6588 (contribution: 0.3789);
Base NB Pos = 0.2391 (contribution: 0.0308);
Base VADER Pos = 0.0 (contribution: 0.0287);
Base RoBERTa Neg = 0.0739 (contribution: 0.0285);
Base RoBERTa Pos = 0.2672 (contribution: 0.016)","Base VADER Compound = 0.0 (contribution: -0.0853);
Base VADER Neg = 0.0 (contribution: -0.0304);
Base NB Neu = 0.2915 (contribution: -0.0273);
Base SVM Neu = 0.3235 (contribution: -0.0189);
Base SVM Neg = 0.382 (contribution: -0.0093)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neu, Base NB Pos, Base VADER Pos, Base RoBERTa Neg, Base RoBERTa Pos. The main opposing signal was Base VADER Compound."
197,correct,"Wanted a Linksys/Cisco -n device with good reviews for future expandability but did not see any under $100 devices so went with old standby WRT54GL. Great reception, easy install for basic sharing of clearwire with two PCs - one connected by cable & the other wireless.",pos,pos,0.6044,0.4295,RoBERTa,"Base RoBERTa Pos = 0.8232 (contribution: 0.4195);
Base RoBERTa Neg = 0.0108 (contribution: 0.2821);
Base RoBERTa Neu = 0.166 (contribution: 0.0678);
Base SVM Pos = 0.3607 (contribution: 0.0352);
Base VADER Neg = 0.0 (contribution: 0.0323)","Base VADER Compound = 0.9446 (contribution: -0.0469);
Base SVM Neu = 0.3647 (contribution: -0.0086);
Base VADER Neu = 0.72 (contribution: -0.0025)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base SVM Pos, Base VADER Neg. The main opposing signal was Base VADER Compound."
198,correct,Bed connection,neu,neu,0.4348,-0.0331,RoBERTa,"Base RoBERTa Neu = 0.622 (contribution: 0.3389);
Base VADER Pos = 0.0 (contribution: 0.0287);
Base RoBERTa Pos = 0.2281 (contribution: 0.0245);
Base RoBERTa Neg = 0.1499 (contribution: 0.0206);
Base NB Pos = 0.2913 (contribution: 0.0069)","Base VADER Compound = 0.0 (contribution: -0.0853);
Base VADER Neg = 0.0 (contribution: -0.0304);
Base NB Neu = 0.3003 (contribution: -0.0235);
Base SVM Neu = 0.3331 (contribution: -0.0125);
Base SVM Neg = 0.346 (contribution: -0.0024)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Pos, Base RoBERTa Pos, Base RoBERTa Neg, Base NB Pos. The main opposing signal was Base VADER Compound."
