row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
144,correct,"The Wheel of Time had a a lot of momentum in the first 4 or 5 books, but 6-8 are slow-paced at best. Thats not necissarily a bad thing though. There were not really any dull moments that I could find, it's just that detail fills up so much of the book that the plot progresses slowly. If you like Jordan's characters, you will be interested enough to read through the book and find out what happens to them. Overall, its a decent book, just don't expect a whole lot to happen in it.",neu,neu,0.6348,Polarity Shift Features,"Enhanced RoBERTa Neu = 0.5169 (contribution: 0.1461);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced SVM Neu = 0.4885 (contribution: 0.1134);
Enhanced VADER Compound = 0.9664 (contribution: 0.0836);
Meta Contrast Count = 2.0 (contribution: 0.0806)","Meta Negator Count = 3.0 (contribution: -0.046);
Meta Intensifier Count = 1.0 (contribution: -0.037);
Enhanced VADER Neg = 0.0 (contribution: -0.0329);
Enhanced RoBERTa Pos = 0.4377 (contribution: -0.0149);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Enhanced RoBERTa Neu, Meta Has Contrast, Enhanced SVM Neu, Enhanced VADER Compound, Meta Contrast Count. The main opposing signal was Meta Negator Count."
145,correct,great concept but such a pain to program and get songs onto the thing. I returned,neg,neg,0.4739,VADER,"Enhanced VADER Compound = -0.4404 (contribution: 0.1986);
Enhanced RoBERTa Pos = 0.13 (contribution: 0.1924);
Meta Has Negator = 0.0 (contribution: 0.0679);
Enhanced VADER Neg = 0.234 (contribution: 0.0664);
Enhanced SVM Neg = 0.5247 (contribution: 0.0574)","Enhanced RoBERTa Neu = 0.4842 (contribution: -0.0814);
Meta Negator Count = 0.0 (contribution: -0.0438);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Enhanced VADER Neu = 0.632 (contribution: -0.029);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced VADER Compound, Enhanced RoBERTa Pos, Meta Has Negator, Enhanced VADER Neg, Enhanced SVM Neg. The main opposing signal was Enhanced RoBERTa Neu."
147,correct,I recieved this book for a Christmas present .I haven't read it but know the person I got it for will enjoy it. I got it on time really before I exspected it .Good service .I think if you want something fast you should order from this company.,pos,pos,0.5345,RoBERTa,"Enhanced RoBERTa Pos = 0.9015 (contribution: 0.593);
Enhanced RoBERTa Neg = 0.0076 (contribution: 0.3698);
Enhanced VADER Compound = 0.8625 (contribution: 0.0896);
Enhanced VADER Neg = 0.0 (contribution: 0.0659);
Enhanced RoBERTa Neu = 0.0909 (contribution: 0.0512)","Enhanced NB Neg = 0.6164 (contribution: -0.1383);
Enhanced NB Pos = 0.1704 (contribution: -0.1034);
Meta Has Contrast = 1.0 (contribution: -0.0798);
Meta Has Intensifier = 1.0 (contribution: -0.049);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced VADER Neg, Enhanced RoBERTa Neu. The main opposing signal was Enhanced NB Neg."
148,correct,"Public Reviews Written by YouReviewer Rank: 35 Page: 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11-20pixelThe Great and Secret Show: the First Book of Art by Clive BarkerEdition: Unknown BindingAvailability: This item is currently unavailable.Not Really For Me, 17 Jun 2007Clive Barker was born in 1952 and he is the best-selling author of a large number of books, including his first book for children, The Thief of Always. He is also an acclaimed artist, film producer, and director. For four years Mr, Barker has been working on a vast array of paintings to illuminate the text of The Books Of Abarat, over one hundred of which can be found within this first volume.Mr. Barker lives in California with his partner, the photographer David Armstrong, and their daughter, Nicole. They share their house with four dogs, five goldfish, a parrot and a large number of other pets of all shapes and sizes.This book is a fantasy novel and describes a race against time to try to find the secret of ""The Art"" - a state of being or consciousness which allows its owner to transcend their humanity and enter into a heightened spiritual state - between Fletcher and the evil-intentioned Jaffe.I had heard such good things about this author that I felt I really ought to get round to reading one of his books. I can understand the attraction of the book, but it was not really my kind of thing. That is not to say that someone interested in this type of book would not find it a page turner and I am certainly not going to start to criticise the book until I have read other offerings from the author. Suffice to say it just did not do it for me.",neu,neu,0.4491,RoBERTa,"Enhanced RoBERTa Neu = 0.6454 (contribution: 0.2355);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced VADER Compound = 0.8248 (contribution: 0.0663);
Meta Has Intensifier = 1.0 (contribution: 0.0598);
Meta Has Negator = 1.0 (contribution: 0.0502)","Meta Intensifier Count = 3.0 (contribution: -0.2002);
Meta Negator Count = 6.0 (contribution: -0.1279);
Enhanced SVM Neu = 0.2443 (contribution: -0.0889);
Enhanced NB Neu = 0.2289 (contribution: -0.0322);
Enhanced VADER Neg = 0.021 (contribution: -0.024)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Contrast, Enhanced VADER Compound, Meta Has Intensifier, Meta Has Negator. The main opposing signal was Meta Intensifier Count."
151,correct,"The neckline sags and will not lay flat. I am 5-4, 130#. The neckline sag in a really weird way, not just like it was too big. The pic from another review showing the sagging neckline is how mine fit. The arms are way too tight. Too bad I missed the return window. :\",neg,neg,0.799,RoBERTa,"Enhanced RoBERTa Neg = 0.8429 (contribution: 0.551);
Enhanced VADER Compound = -0.8226 (contribution: 0.304);
Enhanced RoBERTa Pos = 0.0108 (contribution: 0.3002);
Enhanced RoBERTa Neu = 0.1463 (contribution: 0.0736);
Enhanced VADER Pos = 0.042 (contribution: 0.0616)","Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Has Intensifier = 1.0 (contribution: -0.0108);
Enhanced SVM Pos = 0.3136 (contribution: -0.0008)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Meta Has Negator."
152,correct,Nice unit for the price. Tripod adapter was NOT included in the package.,neu,neu,0.3428,RoBERTa,"Enhanced RoBERTa Neu = 0.4802 (contribution: 0.1207);
Meta Has Negator = 1.0 (contribution: 0.0502);
Meta Intensifier Count = 0.0 (contribution: 0.0446);
Enhanced RoBERTa Pos = 0.1007 (contribution: 0.0381);
Enhanced VADER Compound = 0.4215 (contribution: 0.0172)","Enhanced SVM Neu = 0.209 (contribution: -0.1181);
Meta Has Contrast = 0.0 (contribution: -0.098);
Enhanced NB Pos = 0.5602 (contribution: -0.0688);
Meta Contrast Count = 0.0 (contribution: -0.0503);
Enhanced VADER Neg = 0.0 (contribution: -0.0329)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Negator, Meta Intensifier Count, Enhanced RoBERTa Pos, Enhanced VADER Compound. The main opposing signal was Enhanced SVM Neu."
154,correct,"I really hate that at the top of the lens, the manufacturers name is written. Makes them looks cheap. They should have printed it along the sides on the plastic where it is not as noticeable. I guess you get what you pay for.",neg,neg,0.7392,RoBERTa,"Enhanced RoBERTa Neg = 0.8992 (contribution: 0.614);
Enhanced RoBERTa Pos = 0.0074 (contribution: 0.3033);
Enhanced VADER Compound = -0.5563 (contribution: 0.2306);
Enhanced RoBERTa Neu = 0.0934 (contribution: 0.0978);
Enhanced VADER Pos = 0.039 (contribution: 0.0631)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced NB Neg = 0.2334 (contribution: -0.0509);
Enhanced NB Neu = 0.5505 (contribution: -0.03);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Has Intensifier = 1.0 (contribution: -0.0108)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Meta Has Negator."
155,correct,"Sure, it bows out the side of my NZXT Tempest, but this heatsink cannot be beat. Plus, it looks great - really stands out amongst the (sadly not yet dead) trend of flashy blue LEDs.",pos,pos,0.4787,RoBERTa,"Enhanced RoBERTa Pos = 0.8702 (contribution: 0.5597);
Enhanced RoBERTa Neg = 0.0148 (contribution: 0.3619);
Enhanced VADER Compound = 0.8074 (contribution: 0.0811);
Enhanced VADER Neg = 0.0 (contribution: 0.0659);
Enhanced SVM Neu = 0.2656 (contribution: 0.0654)","Enhanced NB Neg = 0.6174 (contribution: -0.1388);
Enhanced NB Pos = 0.1645 (contribution: -0.1079);
Meta Has Contrast = 1.0 (contribution: -0.0798);
Enhanced SVM Pos = 0.1869 (contribution: -0.0591);
Meta Has Intensifier = 1.0 (contribution: -0.049)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced VADER Neg, Enhanced SVM Neu. The main opposing signal was Enhanced NB Neg."
157,correct,"This book was exactly as described by the author, a common sense approach for finding fish in a lake. The methods that are described are good for newcomer to the sport, but are otherwise ""common sense"" for anglers with some experience. The same information could easily be gleaned from a couple of articles on fishing in Outdoor Life, etc. Overall, this was not helpful for me, but could be for a novice.",neu,neu,0.4496,Polarity Shift Features,"Meta Has Contrast = 1.0 (contribution: 0.1167);
Meta Contrast Count = 2.0 (contribution: 0.0806);
Enhanced RoBERTa Neu = 0.4144 (contribution: 0.0749);
Meta Has Negator = 1.0 (contribution: 0.0502);
Enhanced RoBERTa Pos = 0.0378 (contribution: 0.0479)","Enhanced SVM Neu = 0.2337 (contribution: -0.0977);
Enhanced SVM Pos = 0.5809 (contribution: -0.0651);
Enhanced NB Pos = 0.5229 (contribution: -0.0586);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced NB Neu = 0.2371 (contribution: -0.03)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Contrast, Meta Contrast Count, Enhanced RoBERTa Neu, Meta Has Negator, Enhanced RoBERTa Pos. The main opposing signal was Enhanced SVM Neu."
158,correct,My shirt showed up smelling of fish/ mildew covered in actual mold i was able to wash it and remove the smell but material is cheap quality very thin,neg,neg,0.6462,RoBERTa,"Enhanced RoBERTa Neg = 0.8511 (contribution: 0.5602);
Enhanced RoBERTa Pos = 0.0089 (contribution: 0.3019);
Enhanced VADER Pos = 0.0 (contribution: 0.0819);
Enhanced VADER Compound = 0.0 (contribution: 0.0772);
Enhanced RoBERTa Neu = 0.14 (contribution: 0.0765)","Enhanced NB Neg = 0.2425 (contribution: -0.0465);
Meta Negator Count = 0.0 (contribution: -0.0438);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Enhanced VADER Neg = 0.0 (contribution: -0.033);
Enhanced NB Neu = 0.4799 (contribution: -0.0194)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu. The main opposing signal was Enhanced NB Neg."
159,correct,"Very thin, some raffles",neu,neu,0.3974,RoBERTa,"Enhanced RoBERTa Neu = 0.7048 (contribution: 0.2769);
Meta Has Intensifier = 1.0 (contribution: 0.0598);
Enhanced RoBERTa Pos = 0.0796 (contribution: 0.0414);
Meta Negator Count = 0.0 (contribution: 0.0358);
Enhanced VADER Pos = 0.0 (contribution: 0.0194)","Meta Has Contrast = 0.0 (contribution: -0.098);
Enhanced SVM Neu = 0.2449 (contribution: -0.0884);
Meta Has Negator = 0.0 (contribution: -0.0648);
Meta Contrast Count = 0.0 (contribution: -0.0503);
Meta Intensifier Count = 1.0 (contribution: -0.037)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Intensifier, Enhanced RoBERTa Pos, Meta Negator Count, Enhanced VADER Pos. The main opposing signal was Meta Has Contrast."
161,correct,"This book was awful! The writing was very well done, but the plot was terrible. I really hated this book and it's the last one I read by John Saul. This one really did me in. It is about the occult and family curses and a Ouija board. It definitely made an impression on me. It's about the Conger family curse. Their youngest daughter, Sarah, was looked on as being mentally ill simply because she had been so traumatized she couldn't talk; when really, the older daughter, Elizabeth, was the one that belonged in the Looney bin. She killed three kids and her pet cat and played tea party with them and a skeleton in a cave shaft. Sarah saw everything she did but couldn't talk so tried in other ways to tell her parents what was going on but they didn't get it and blamed her for things. Sarah was institutionalized for 15 years! The ending is awful too. It's just sad and depressing from cover to cover and never gets better. I wouldn't recommend this to anyone!",neg,neg,0.8345,RoBERTa,"Enhanced RoBERTa Neg = 0.9084 (contribution: 0.6243);
Enhanced VADER Compound = -0.99 (contribution: 0.3501);
Enhanced RoBERTa Pos = 0.0065 (contribution: 0.304);
Enhanced NB Neg = 0.6175 (contribution: 0.1311);
Meta Negator Count = 5.0 (contribution: 0.1229)","Meta Contrast Count = 3.0 (contribution: -0.0593);
Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Meta Has Neg Phrase = 1.0 (contribution: -0.0338);
Enhanced VADER Neu = 0.688 (contribution: -0.0155)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced NB Neg, Meta Negator Count. The main opposing signal was Meta Contrast Count."
162,correct,"This is not Sklansky's best work. The books does have 2 or 3 good concepts but the rest of the book is vague. I wish he had combined this useful info in another book. The rest of the book is junk, with some filler quizes and crap advice. I mean geesh...his discussion on final table play is horrible.",neg,neg,0.533,RoBERTa,"Enhanced RoBERTa Neg = 0.8822 (contribution: 0.595);
Enhanced RoBERTa Pos = 0.0103 (contribution: 0.3006);
Enhanced RoBERTa Neu = 0.1075 (contribution: 0.0914);
Enhanced NB Pos = 0.1796 (contribution: 0.0614);
Enhanced VADER Neg = 0.168 (contribution: 0.0383)","Enhanced NB Neg = 0.2237 (contribution: -0.0554);
Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced NB Neu = 0.5967 (contribution: -0.0369);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Enhanced VADER Neu = 0.647 (contribution: -0.0254)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced NB Pos, Enhanced VADER Neg. The main opposing signal was Enhanced NB Neg."
163,correct,It's soft and well made. It needs to be just an inch longer to fit my wallet and Kindle.,pos,pos,0.7276,RoBERTa,"Enhanced RoBERTa Neg = 0.0395 (contribution: 0.3354);
Enhanced RoBERTa Pos = 0.5839 (contribution: 0.2559);
Enhanced NB Pos = 0.5709 (contribution: 0.1971);
Enhanced SVM Pos = 0.611 (contribution: 0.1441);
Enhanced NB Neg = 0.1732 (contribution: 0.0841)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Enhanced RoBERTa Neu = 0.3767 (contribution: -0.0166);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Pos, Enhanced SVM Pos, Enhanced NB Neg. The main opposing signal was Meta Intensifier Count."
165,correct,"One edge of the band is pretty rough. Some of the stitching on the inside is not great and required a bit of trimming to make comfortable against my skin. My main complaint though is that the included pins were the wrong size. If you look at the photo I uploaded you can see one of the pins sitting on top of the band, they are the same size, that's not going to work! Luckily I could just use the pins that were already in my watch but I did buy this band specifically to have a back up set. On the positive side this band does include a pin removal tool which is quite well made and works great.",neu,neu,0.5269,Polarity Shift Features,"Meta Has Contrast = 1.0 (contribution: 0.1167);
Meta Has Neg Phrase = 1.0 (contribution: 0.1058);
Meta Has Pos Phrase = 1.0 (contribution: 0.0903);
Meta Contrast Count = 2.0 (contribution: 0.0806);
Enhanced VADER Compound = 0.9416 (contribution: 0.0806)","Meta Pos Phrase Count = 1.0 (contribution: -0.0963);
Enhanced NB Pos = 0.4871 (contribution: -0.0489);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Meta Neg Phrase Count = 1.0 (contribution: -0.0301);
Enhanced NB Neu = 0.2571 (contribution: -0.0247)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Contrast, Meta Has Neg Phrase, Meta Has Pos Phrase, Meta Contrast Count, Enhanced VADER Compound. The main opposing signal was Meta Pos Phrase Count."
168,correct,Did not expect the texture to feel and look like plastic,neg,neg,0.6441,RoBERTa,"Enhanced RoBERTa Neg = 0.793 (contribution: 0.4952);
Enhanced RoBERTa Pos = 0.0125 (contribution: 0.2986);
Enhanced NB Neg = 0.4668 (contribution: 0.0597);
Enhanced RoBERTa Neu = 0.1945 (contribution: 0.0515);
Enhanced NB Pos = 0.2198 (contribution: 0.0422)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced VADER Neg = 0.0 (contribution: -0.033);
Enhanced VADER Compound = 0.3612 (contribution: -0.0224);
Enhanced VADER Pos = 0.2 (contribution: -0.0146);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neg, Enhanced RoBERTa Neu, Enhanced NB Pos. The main opposing signal was Meta Has Negator."
169,correct,"I've read lots about Princess Diana. This book like so many others paints Diana as a shrew and Charles as a victim. What no one seems to care about is that Charles entered his marriage with a girlfriend on his arm. Camilla did not appear ""sometime after the marriage broke down"".Too many times before the wedding and on the honeymoon Charles failed to reassure Diana regarding his real relationship with Camilla.He never gave Camilla up.That alone accounts for 99% of the problems that faced the Wales.Another sour point in the book is the Tiggy situation. I thought royal nannies stayed in the background. But not Tiggy. Tiggy was everywhere to be seen. Most books support Tiggy as ""great"" and Diana is horrible. I'm confused as to the Christmas Party where Diana sidles up to Tiggy and whispers ""sorry to here about the baby"".Everyone(and I mean everyone in the whole room heard the whispered comment. That seems strange to me. Also I've had people ""hit me between the eyes"" with an off-the-wall statement like that. And all I say is ""beg pardon"".I don't have to be helped from the room nor consult a lawyer.Seems way over played to me.The authors seem to dismiss Diana's good deeds as play acting for good press.If you are a Diana fan. Look elsewhere for a book to read about the princess.",neg,neg,0.5832,RoBERTa,"Enhanced RoBERTa Neg = 0.7841 (contribution: 0.4852);
Enhanced RoBERTa Pos = 0.0093 (contribution: 0.3016);
Enhanced NB Neg = 0.6303 (contribution: 0.1372);
Meta Negator Count = 5.0 (contribution: 0.1229);
Enhanced NB Pos = 0.1483 (contribution: 0.0763)","Enhanced VADER Compound = 0.9302 (contribution: -0.1792);
Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neg, Meta Negator Count, Enhanced NB Pos. The main opposing signal was Enhanced VADER Compound."
170,correct,"... and this book is the reason. It delivers on it's promise, which is that it takes an experienced VB programmer and gives you the concepts and details that you need to know to not only pass the exams, but do very, very well. O'Reilly's web site support for the book is excellent as well. The author has posted an excellent write-up that details how to approach the tests, with excellent recommendations for additional study aids. And, aside from certification, my level of skill with using VB, which was pretty substantial before, has gone through the roof. If you want to lift your skills and be able to crank out clean, reliable, robust applications, get this book.",pos,pos,0.7256,RoBERTa,"Enhanced RoBERTa Pos = 0.9424 (contribution: 0.6364);
Enhanced RoBERTa Neg = 0.0034 (contribution: 0.3743);
Enhanced NB Pos = 0.4825 (contribution: 0.1307);
Enhanced VADER Compound = 0.9932 (contribution: 0.1097);
Meta Intensifier Count = 2.0 (contribution: 0.0877)","Meta Has Contrast = 1.0 (contribution: -0.0798);
Meta Has Intensifier = 1.0 (contribution: -0.049);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Pos, Enhanced VADER Compound, Meta Intensifier Count. The main opposing signal was Meta Has Contrast."
171,correct,Fits great. Soft!!! I judge a sweatshirt by the tight cuffs and neck. 5 stars...,pos,pos,0.7871,RoBERTa,"Enhanced RoBERTa Pos = 0.8647 (contribution: 0.5539);
Enhanced RoBERTa Neg = 0.0125 (contribution: 0.3644);
Enhanced VADER Pos = 0.428 (contribution: 0.1542);
Enhanced NB Pos = 0.4569 (contribution: 0.1115);
Enhanced SVM Pos = 0.524 (contribution: 0.1025)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Enhanced SVM Neu = 0.3778 (contribution: -0.0198);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced NB Pos, Enhanced SVM Pos. The main opposing signal was Meta Intensifier Count."
172,correct,As close to blu-ray as you can get!,pos,pos,0.4893,RoBERTa,"Enhanced RoBERTa Neg = 0.0272 (contribution: 0.3485);
Enhanced RoBERTa Pos = 0.4666 (contribution: 0.1315);
Enhanced SVM Neu = 0.2404 (contribution: 0.0846);
Enhanced NB Pos = 0.4127 (contribution: 0.0784);
Enhanced SVM Pos = 0.4652 (contribution: 0.0743)","Enhanced VADER Pos = 0.0 (contribution: -0.1013);
Enhanced RoBERTa Neu = 0.5061 (contribution: -0.0473);
Enhanced VADER Compound = 0.0 (contribution: -0.0431);
Enhanced VADER Neu = 1.0 (contribution: -0.0363);
Meta Intensifier Count = 0.0 (contribution: -0.033)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Neu, Enhanced NB Pos, Enhanced SVM Pos. The main opposing signal was Enhanced VADER Pos."
173,correct,"If you find this review to be helpful, please click ""helpful"" on the bottom.It's not a bad dress. But for the price, there are better dresses out there.What I didn't like about this dress is that the material is very scratchy. I'm 5'8, 150lbs 38DD and instead of being flattering, this dress will make you look somewhat pregnant.The print from far looks great, but close up, looks cheat and really bad.",neu,neu,0.6299,Polarity Shift Features,"Meta Has Diminisher = 1.0 (contribution: 0.1499);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Meta Contrast Count = 2.0 (contribution: 0.0806);
Meta Diminisher Count = 1.0 (contribution: 0.0776);
Enhanced VADER Compound = 0.8719 (contribution: 0.0721)","Meta Intensifier Count = 2.0 (contribution: -0.1186);
Enhanced RoBERTa Neu = 0.2726 (contribution: -0.0238);
Meta Negator Count = 2.0 (contribution: -0.0187);
Enhanced RoBERTa Neg = 0.7024 (contribution: -0.0142);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Diminisher, Meta Has Contrast, Meta Contrast Count, Meta Diminisher Count, Enhanced VADER Compound. The main opposing signal was Meta Intensifier Count."
175,correct,Best router and all-in-one device for home networking,pos,pos,0.7115,RoBERTa,"Enhanced RoBERTa Pos = 0.8436 (contribution: 0.5315);
Enhanced RoBERTa Neg = 0.0052 (contribution: 0.3723);
Enhanced VADER Pos = 0.375 (contribution: 0.1226);
Meta Has Contrast = 0.0 (contribution: 0.0671);
Enhanced VADER Neg = 0.0 (contribution: 0.0659)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Enhanced NB Pos = 0.2861 (contribution: -0.0167);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Meta Has Contrast, Enhanced VADER Neg. The main opposing signal was Meta Intensifier Count."
177,correct,"Nice fit, comfortable, cute.",pos,pos,0.8494,RoBERTa,"Enhanced RoBERTa Pos = 0.882 (contribution: 0.5723);
Enhanced VADER Pos = 1.0 (contribution: 0.4956);
Enhanced RoBERTa Neg = 0.0092 (contribution: 0.368);
Enhanced VADER Neu = 0.0 (contribution: 0.1103);
Enhanced VADER Compound = 0.891 (contribution: 0.094)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106);
Meta Diminisher Count = 0.0 (contribution: -0.0092)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced RoBERTa Neg, Enhanced VADER Neu, Enhanced VADER Compound. The main opposing signal was Meta Intensifier Count."
178,correct,"This product is bad, do not buy",neg,neg,0.8527,RoBERTa,"Enhanced RoBERTa Neg = 0.9254 (contribution: 0.6433);
Enhanced RoBERTa Pos = 0.0116 (contribution: 0.2995);
Enhanced VADER Compound = -0.5423 (contribution: 0.2267);
Enhanced NB Neg = 0.6358 (contribution: 0.1398);
Enhanced VADER Neg = 0.368 (contribution: 0.1233)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced VADER Neu = 0.632 (contribution: -0.029);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Negator Count = 1.0 (contribution: -0.0104)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced VADER Neg. The main opposing signal was Meta Has Negator."
181,correct,"Both the jersey and the shorts have a tight rubbery substance that feels like a rubber band against your arms and legs. Other kits that I have purchased didn't have it and I don't particularly like it. However, it may not bother some. Just not for me. Other than that, the product looks like it is good quality. I decided to return mine and try another product.",neu,neu,0.4969,RoBERTa,"Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced RoBERTa Neu = 0.4549 (contribution: 0.103);
Enhanced VADER Compound = 0.8869 (contribution: 0.0739);
Meta Has Negator = 1.0 (contribution: 0.0502);
Enhanced RoBERTa Pos = 0.0486 (contribution: 0.0462)","Meta Negator Count = 4.0 (contribution: -0.0733);
Enhanced VADER Neg = 0.0 (contribution: -0.0329);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced NB Neu = 0.2807 (contribution: -0.0185);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Meta Has Contrast, Enhanced RoBERTa Neu, Enhanced VADER Compound, Meta Has Negator, Enhanced RoBERTa Pos. The main opposing signal was Meta Negator Count."
