row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
141,correct,"The Lorex LW2731 package comes with a 7 inch full colour LCD monitor and one security camera. The monitor is a bit on the small side coming in at 7 inches but supports up to 4 video feeds. The camera is also a tad on the largish side measuring around 4 inches (much larger than a webcam) but has built in LED lights for illumination. When I received this unit I thought I would set up the camera at the front of my house on the porch overhang pointing at my front door. This proved to be a bit of a pain in that both the camera and the monitor require mains power (no battery option). The power adapter for the camera, although it has a fairly generous amount of chord, was not enough to put the camera where I wanted so I had to rethink. Another problem with this is that you end up having to drill a hole through your wall in which to put the power cable, so not a quick easy solution. This leads me to another point. If a thief or whomever is determined to break into your house, then its a very simple case of just having to snip the wire and the camera won't work. It would have been much better for the camera at least to run off batteries. The wireless part of this unit is the video feed from the camera to the monitor, not the monitor to your home network. You have the ability to view the camera feed over skype (a good option) so that you can see your video feeds from anyplace, however in order to do this you must hook the monitor into your computer (cable supplied) and leave your computer running all the time (you must also remember to turn off power saving features on your computer). The video quality that the camera transmits is excellent. Better than some of the security camera footage you see on the news and the camera works very well whether in bright light or with the aid of the built in LEDs and sensor at night. The range of the wireless feed seems to be good. I couldn't find anyplace in my 3 story house where I couldn't pick up the video feed, even when I placed the camera in the top corner of a bedroom on the top floor and took the monitor down to the opposite corner of my bottom floor, so it was travelling a fair distance and through a lot of wood and concrete. If you are thinking of buying this unit to monitor the outside of your house (which I think most people would), then be prepared to have to do some work and drill holes in your walls to do this. Also be prepared to have to rethink where you wish to put the camera due to the power cables length. This is a major shortcoming of this unit in my opinion. If you are just looking to monitor the inside of your house or small business then this unit will work great, with the addition of some extra cameras. Overall then, a good security system once setup but has some fairly big flaws.",neu,neu,0.5334,Base VADER Compound,RoBERTa,"Base VADER Compound = 0.9949 (SHAP contribution: 0.0436);
Base RoBERTa Neu = 0.6247 (SHAP contribution: 0.0405);
Base RoBERTa Neg = 0.3071 (SHAP contribution: 0.0354);
Base NB Pos = 0.2023 (SHAP contribution: 0.0216);
Base RoBERTa Pos = 0.0682 (SHAP contribution: 0.0202)","Base SVM Neu = 0.1143 (SHAP contribution: -0.0241);
Base NB Neg = 0.2171 (SHAP contribution: -0.0098);
Base SVM Neg = 0.8034 (SHAP contribution: -0.0039)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was RoBERTa. The top supporting features were Base VADER Compound, Base RoBERTa Neu, Base RoBERTa Neg, Base NB Pos, Base RoBERTa Pos. The main opposing signal was Base SVM Neu."
143,correct,"I haven't had these i a long time but at one time I owned two pairs. The surround sound quality was good and the worked as they were designed especially for the price. They were comfortable for extended wear as at the time I gamed for hours on most nights. The problem is construction and durability. Both pairs broke at the same spots at the second bend in the head band where the fold up. You can super glue and tape to repair the damage but it won't last long. There is too much stress on the head band in the way the ear pads press against the ear. Expect them to break, just a matter of time. I babied each of my two pairs but that didn't matter.",neu,neu,0.5084,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.361 (SHAP contribution: 0.0346);
Base SVM Neu = 0.5052 (SHAP contribution: 0.0273);
Base RoBERTa Neg = 0.6028 (SHAP contribution: 0.0256);
Base RoBERTa Pos = 0.0361 (SHAP contribution: 0.0253);
Base NB Pos = 0.1981 (SHAP contribution: 0.0186)","Base VADER Compound = -0.1768 (SHAP contribution: -0.0301);
Base NB Neg = 0.2173 (SHAP contribution: -0.0009)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base SVM Neu, Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos. The main opposing signal was Base VADER Compound."
144,correct,"The Wheel of Time had a a lot of momentum in the first 4 or 5 books, but 6-8 are slow-paced at best. Thats not necissarily a bad thing though. There were not really any dull moments that I could find, it's just that detail fills up so much of the book that the plot progresses slowly. If you like Jordan's characters, you will be interested enough to read through the book and find out what happens to them. Overall, its a decent book, just don't expect a whole lot to happen in it.",neu,neu,0.5637,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.4333 (SHAP contribution: 0.0533);
Base SVM Neu = 0.4097 (SHAP contribution: 0.0367);
Base RoBERTa Neu = 0.5212 (SHAP contribution: 0.0333);
Base NB Pos = 0.1978 (SHAP contribution: 0.0322);
Base VADER Compound = 0.9664 (SHAP contribution: 0.0319)","Base VADER Neg = 0.0 (SHAP contribution: -0.0147);
Base NB Neg = 0.2405 (SHAP contribution: -0.0075);
Base SVM Neg = 0.3082 (SHAP contribution: -0.0021)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base SVM Neu, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base VADER Neg."
145,correct,great concept but such a pain to program and get songs onto the thing. I returned,neg,neg,0.5268,Base VADER Compound,VADER,"Base VADER Compound = -0.4404 (SHAP contribution: 0.064);
Base RoBERTa Neg = 0.4011 (SHAP contribution: 0.0423);
Base VADER Neg = 0.234 (SHAP contribution: 0.0394);
Base NB Neu = 0.2603 (SHAP contribution: 0.0319);
Base SVM Neg = 0.3818 (SHAP contribution: 0.0175)","Base RoBERTa Neu = 0.4746 (SHAP contribution: -0.0196);
Base VADER Pos = 0.134 (SHAP contribution: -0.0192);
Base NB Pos = 0.2773 (SHAP contribution: -0.0029)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base RoBERTa Neg, Base VADER Neg, Base NB Neu, Base SVM Neg. The main opposing signal was Base RoBERTa Neu."
147,correct,I recieved this book for a Christmas present .I haven't read it but know the person I got it for will enjoy it. I got it on time really before I exspected it .Good service .I think if you want something fast you should order from this company.,pos,pos,0.8537,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0081 (SHAP contribution: 0.2088);
Base RoBERTa Pos = 0.9005 (SHAP contribution: 0.2047);
Base RoBERTa Neu = 0.0914 (SHAP contribution: 0.0688);
Base VADER Compound = 0.8625 (SHAP contribution: 0.0356);
Base SVM Neu = 0.3223 (SHAP contribution: 0.0257)","Base NB Neg = 0.4807 (SHAP contribution: -0.0282);
Base NB Pos = 0.2808 (SHAP contribution: -0.0187);
Base SVM Pos = 0.3076 (SHAP contribution: -0.008);
Base SVM Neg = 0.3701 (SHAP contribution: -0.0008)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base VADER Compound, Base SVM Neu. The main opposing signal was Base NB Neg."
148,correct,"Public Reviews Written by YouReviewer Rank: 35 Page: 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11-20pixelThe Great and Secret Show: the First Book of Art by Clive BarkerEdition: Unknown BindingAvailability: This item is currently unavailable.Not Really For Me, 17 Jun 2007Clive Barker was born in 1952 and he is the best-selling author of a large number of books, including his first book for children, The Thief of Always. He is also an acclaimed artist, film producer, and director. For four years Mr, Barker has been working on a vast array of paintings to illuminate the text of The Books Of Abarat, over one hundred of which can be found within this first volume.Mr. Barker lives in California with his partner, the photographer David Armstrong, and their daughter, Nicole. They share their house with four dogs, five goldfish, a parrot and a large number of other pets of all shapes and sizes.This book is a fantasy novel and describes a race against time to try to find the secret of ""The Art"" - a state of being or consciousness which allows its owner to transcend their humanity and enter into a heightened spiritual state - between Fletcher and the evil-intentioned Jaffe.I had heard such good things about this author that I felt I really ought to get round to reading one of his books. I can understand the attraction of the book, but it was not really my kind of thing. That is not to say that someone interested in this type of book would not find it a page turner and I am certainly not going to start to criticise the book until I have read other offerings from the author. Suffice to say it just did not do it for me.",neu,neu,0.3783,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0676 (SHAP contribution: 0.0358);
Base VADER Compound = 0.8248 (SHAP contribution: 0.0312);
Base RoBERTa Pos = 0.2993 (SHAP contribution: 0.0294);
Base RoBERTa Neu = 0.6331 (SHAP contribution: 0.028);
Base VADER Neg = 0.021 (SHAP contribution: 0.0005)","Base SVM Neu = 0.1781 (SHAP contribution: -0.037);
Base NB Neu = 0.2682 (SHAP contribution: -0.025);
Base SVM Neg = 0.4848 (SHAP contribution: -0.0116);
Base VADER Pos = 0.066 (SHAP contribution: -0.0085);
Base VADER Neu = 0.913 (SHAP contribution: -0.008)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base RoBERTa Neu, Base VADER Neg. The main opposing signal was Base SVM Neu."
151,correct,"The neckline sags and will not lay flat. I am 5-4, 130#. The neckline sag in a really weird way, not just like it was too big. The pic from another review showing the sagging neckline is how mine fit. The arms are way too tight. Too bad I missed the return window. :\",neg,neg,0.9343,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8478 (SHAP contribution: 0.1626);
Base RoBERTa Pos = 0.0101 (SHAP contribution: 0.1574);
Base VADER Compound = -0.8226 (SHAP contribution: 0.0629);
Base RoBERTa Neu = 0.1422 (SHAP contribution: 0.0467);
Base NB Pos = 0.1734 (SHAP contribution: 0.0447)",None,"The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Pos. The main opposing signal was no strong opposing signal."
154,correct,"I really hate that at the top of the lens, the manufacturers name is written. Makes them looks cheap. They should have printed it along the sides on the plastic where it is not as noticeable. I guess you get what you pay for.",neg,neg,0.7412,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.9018 (SHAP contribution: 0.1556);
Base RoBERTa Pos = 0.0068 (SHAP contribution: 0.1509);
Base RoBERTa Neu = 0.0914 (SHAP contribution: 0.0516);
Base VADER Compound = -0.5563 (SHAP contribution: 0.0389);
Base VADER Pos = 0.039 (SHAP contribution: 0.0278)","Base NB Neg = 0.2666 (SHAP contribution: -0.0191);
Base NB Neu = 0.5357 (SHAP contribution: -0.0139);
Base VADER Neu = 0.844 (SHAP contribution: -0.008);
Base VADER Neg = 0.117 (SHAP contribution: -0.0034)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base VADER Compound, Base VADER Pos. The main opposing signal was Base NB Neg."
155,correct,"Sure, it bows out the side of my NZXT Tempest, but this heatsink cannot be beat. Plus, it looks great - really stands out amongst the (sadly not yet dead) trend of flashy blue LEDs.",pos,pos,0.7638,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0154 (SHAP contribution: 0.1953);
Base RoBERTa Pos = 0.8705 (SHAP contribution: 0.1892);
Base RoBERTa Neu = 0.1141 (SHAP contribution: 0.059);
Base VADER Compound = 0.8074 (SHAP contribution: 0.0322);
Base SVM Neu = 0.3089 (SHAP contribution: 0.026)","Base NB Neg = 0.5662 (SHAP contribution: -0.031);
Base NB Pos = 0.1928 (SHAP contribution: -0.0309);
Base SVM Pos = 0.2666 (SHAP contribution: -0.0298);
Base SVM Neg = 0.4245 (SHAP contribution: -0.0068)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base VADER Compound, Base SVM Neu. The main opposing signal was Base NB Neg."
157,correct,"This book was exactly as described by the author, a common sense approach for finding fish in a lake. The methods that are described are good for newcomer to the sport, but are otherwise ""common sense"" for anglers with some experience. The same information could easily be gleaned from a couple of articles on fishing in Outdoor Life, etc. Overall, this was not helpful for me, but could be for a novice.",neu,neu,0.4528,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.5473 (SHAP contribution: 0.0437);
Base RoBERTa Neu = 0.4156 (SHAP contribution: 0.0344);
Base RoBERTa Pos = 0.0371 (SHAP contribution: 0.0266);
Base NB Neg = 0.3535 (SHAP contribution: 0.0205);
Base VADER Compound = 0.2621 (SHAP contribution: 0.0172)","Base NB Neu = 0.2459 (SHAP contribution: -0.0334);
Base SVM Neu = 0.2634 (SHAP contribution: -0.0232);
Base SVM Pos = 0.5105 (SHAP contribution: -0.0156);
Base VADER Pos = 0.069 (SHAP contribution: -0.0018)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Neu, Base RoBERTa Pos, Base NB Neg, Base VADER Compound. The main opposing signal was Base NB Neu."
158,correct,My shirt showed up smelling of fish/ mildew covered in actual mold i was able to wash it and remove the smell but material is cheap quality very thin,neg,neg,0.7995,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8633 (SHAP contribution: 0.1572);
Base RoBERTa Pos = 0.0079 (SHAP contribution: 0.155);
Base VADER Compound = 0.0 (SHAP contribution: 0.0489);
Base RoBERTa Neu = 0.1288 (SHAP contribution: 0.0454);
Base VADER Pos = 0.0 (SHAP contribution: 0.0305)","Base NB Neg = 0.2783 (SHAP contribution: -0.0175);
Base NB Neu = 0.4953 (SHAP contribution: -0.016)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base VADER Pos. The main opposing signal was Base NB Neg."
161,correct,"This book was awful! The writing was very well done, but the plot was terrible. I really hated this book and it's the last one I read by John Saul. This one really did me in. It is about the occult and family curses and a Ouija board. It definitely made an impression on me. It's about the Conger family curse. Their youngest daughter, Sarah, was looked on as being mentally ill simply because she had been so traumatized she couldn't talk; when really, the older daughter, Elizabeth, was the one that belonged in the Looney bin. She killed three kids and her pet cat and played tea party with them and a skeleton in a cave shaft. Sarah saw everything she did but couldn't talk so tried in other ways to tell her parents what was going on but they didn't get it and blamed her for things. Sarah was institutionalized for 15 years! The ending is awful too. It's just sad and depressing from cover to cover and never gets better. I wouldn't recommend this to anyone!",neg,neg,0.8915,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.9236 (SHAP contribution: 0.166);
Base RoBERTa Pos = 0.0053 (SHAP contribution: 0.1516);
Base VADER Compound = -0.9927 (SHAP contribution: 0.0615);
Base RoBERTa Neu = 0.0711 (SHAP contribution: 0.052);
Base NB Pos = 0.175 (SHAP contribution: 0.0434)","Base SVM Neg = 0.2491 (SHAP contribution: -0.0107);
Base SVM Neu = 0.4425 (SHAP contribution: -0.0081)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Pos. The main opposing signal was Base SVM Neg."
162,correct,"This is not Sklansky's best work. The books does have 2 or 3 good concepts but the rest of the book is vague. I wish he had combined this useful info in another book. The rest of the book is junk, with some filler quizes and crap advice. I mean geesh...his discussion on final table play is horrible.",neg,neg,0.7237,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8865 (SHAP contribution: 0.1854);
Base RoBERTa Pos = 0.0096 (SHAP contribution: 0.1781);
Base RoBERTa Neu = 0.104 (SHAP contribution: 0.0618);
Base SVM Pos = 0.3242 (SHAP contribution: 0.0097);
Base NB Pos = 0.1993 (SHAP contribution: 0.0077)","Base NB Neu = 0.5808 (SHAP contribution: -0.0202);
Base NB Neg = 0.2199 (SHAP contribution: -0.0197);
Base VADER Compound = 0.3024 (SHAP contribution: -0.0148);
Base VADER Pos = 0.185 (SHAP contribution: -0.0136)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base SVM Pos, Base NB Pos. The main opposing signal was Base NB Neu."
163,correct,It's soft and well made. It needs to be just an inch longer to fit my wallet and Kindle.,pos,pos,0.6657,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.041 (SHAP contribution: 0.1004);
Base RoBERTa Pos = 0.5862 (SHAP contribution: 0.0777);
Base NB Pos = 0.5901 (SHAP contribution: 0.0442);
Base SVM Pos = 0.3994 (SHAP contribution: 0.043);
Base VADER Compound = 0.5574 (SHAP contribution: 0.0285)","Base RoBERTa Neu = 0.3728 (SHAP contribution: -0.038);
Base VADER Neu = 0.787 (SHAP contribution: -0.0002)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base SVM Pos, Base VADER Compound. The main opposing signal was Base RoBERTa Neu."
165,correct,"One edge of the band is pretty rough. Some of the stitching on the inside is not great and required a bit of trimming to make comfortable against my skin. My main complaint though is that the included pins were the wrong size. If you look at the photo I uploaded you can see one of the pins sitting on top of the band, they are the same size, that's not going to work! Luckily I could just use the pins that were already in my watch but I did buy this band specifically to have a back up set. On the positive side this band does include a pin removal tool which is quite well made and works great.",neu,neu,0.4379,Base SVM Neu,RoBERTa,"Base SVM Neu = 0.4416 (SHAP contribution: 0.0371);
Base RoBERTa Neg = 0.3319 (SHAP contribution: 0.0349);
Base RoBERTa Neu = 0.5276 (SHAP contribution: 0.0288);
Base VADER Compound = 0.7044 (SHAP contribution: 0.0255);
Base RoBERTa Pos = 0.1405 (SHAP contribution: 0.0249)","Base NB Pos = 0.5978 (SHAP contribution: -0.0454);
Base NB Neu = 0.2258 (SHAP contribution: -0.0356);
Base NB Neg = 0.1764 (SHAP contribution: -0.0216);
Base SVM Pos = 0.2371 (SHAP contribution: -0.0006);
Base VADER Neu = 0.798 (SHAP contribution: -0.0002)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base SVM Neu, Base RoBERTa Neg, Base RoBERTa Neu, Base VADER Compound, Base RoBERTa Pos. The main opposing signal was Base NB Pos."
168,correct,Did not expect the texture to feel and look like plastic,neg,neg,0.7478,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.012 (SHAP contribution: 0.1896);
Base RoBERTa Neg = 0.7929 (SHAP contribution: 0.1735);
Base RoBERTa Neu = 0.1951 (SHAP contribution: 0.0608);
Base NB Neg = 0.47 (SHAP contribution: 0.0181);
Base SVM Pos = 0.2892 (SHAP contribution: 0.0173)","Base VADER Compound = 0.3612 (SHAP contribution: -0.0216);
Base VADER Pos = 0.2 (SHAP contribution: -0.0211);
Base VADER Neu = 0.8 (SHAP contribution: -0.0064);
Base VADER Neg = 0.0 (SHAP contribution: -0.0031);
Base SVM Neu = 0.3631 (SHAP contribution: -0.0029)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base NB Neg, Base SVM Pos. The main opposing signal was Base VADER Compound."
169,correct,"I've read lots about Princess Diana. This book like so many others paints Diana as a shrew and Charles as a victim. What no one seems to care about is that Charles entered his marriage with a girlfriend on his arm. Camilla did not appear ""sometime after the marriage broke down"".Too many times before the wedding and on the honeymoon Charles failed to reassure Diana regarding his real relationship with Camilla.He never gave Camilla up.That alone accounts for 99% of the problems that faced the Wales.Another sour point in the book is the Tiggy situation. I thought royal nannies stayed in the background. But not Tiggy. Tiggy was everywhere to be seen. Most books support Tiggy as ""great"" and Diana is horrible. I'm confused as to the Christmas Party where Diana sidles up to Tiggy and whispers ""sorry to here about the baby"".Everyone(and I mean everyone in the whole room heard the whispered comment. That seems strange to me. Also I've had people ""hit me between the eyes"" with an off-the-wall statement like that. And all I say is ""beg pardon"".I don't have to be helped from the room nor consult a lawyer.Seems way over played to me.The authors seem to dismiss Diana's good deeds as play acting for good press.If you are a Diana fan. Look elsewhere for a book to read about the princess.",neg,neg,0.7034,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0089 (SHAP contribution: 0.1758);
Base RoBERTa Neg = 0.7828 (SHAP contribution: 0.1707);
Base NB Pos = 0.1682 (SHAP contribution: 0.0335);
Base RoBERTa Neu = 0.2082 (SHAP contribution: 0.0329);
Base SVM Pos = 0.2229 (SHAP contribution: 0.0165)","Base VADER Compound = 0.9302 (SHAP contribution: -0.0449);
Base VADER Pos = 0.132 (SHAP contribution: -0.018);
Base SVM Neg = 0.1563 (SHAP contribution: -0.0121);
Base SVM Neu = 0.6208 (SHAP contribution: -0.0096);
Base VADER Neu = 0.775 (SHAP contribution: -0.0044)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base NB Pos, Base RoBERTa Neu, Base SVM Pos. The main opposing signal was Base VADER Compound."
170,correct,"... and this book is the reason. It delivers on it's promise, which is that it takes an experienced VB programmer and gives you the concepts and details that you need to know to not only pass the exams, but do very, very well. O'Reilly's web site support for the book is excellent as well. The author has posted an excellent write-up that details how to approach the tests, with excellent recommendations for additional study aids. And, aside from certification, my level of skill with using VB, which was pretty substantial before, has gone through the roof. If you want to lift your skills and be able to crank out clean, reliable, robust applications, get this book.",pos,pos,0.8295,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0035 (SHAP contribution: 0.1888);
Base RoBERTa Pos = 0.9421 (SHAP contribution: 0.176);
Base RoBERTa Neu = 0.0544 (SHAP contribution: 0.0554);
Base NB Pos = 0.5124 (SHAP contribution: 0.0443);
Base VADER Compound = 0.9917 (SHAP contribution: 0.0289)","Base SVM Neu = 0.4353 (SHAP contribution: -0.0483);
Base SVM Neg = 0.2071 (SHAP contribution: -0.0077);
Base VADER Neu = 0.714 (SHAP contribution: -0.0007)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base SVM Neu."
171,correct,Fits great. Soft!!! I judge a sweatshirt by the tight cuffs and neck. 5 stars...,pos,pos,0.8769,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0134 (SHAP contribution: 0.1914);
Base RoBERTa Pos = 0.8642 (SHAP contribution: 0.178);
Base RoBERTa Neu = 0.1224 (SHAP contribution: 0.0553);
Base NB Pos = 0.5024 (SHAP contribution: 0.0493);
Base SVM Pos = 0.3678 (SHAP contribution: 0.032)","Base SVM Neu = 0.3822 (SHAP contribution: -0.0294);
Base NB Neu = 0.3068 (SHAP contribution: -0.0016)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base SVM Pos. The main opposing signal was Base SVM Neu."
172,correct,As close to blu-ray as you can get!,pos,pos,0.4562,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0276 (SHAP contribution: 0.1112);
Base NB Pos = 0.452 (SHAP contribution: 0.0392);
Base RoBERTa Pos = 0.4678 (SHAP contribution: 0.0304);
Base VADER Neg = 0.0 (SHAP contribution: 0.0168);
Base SVM Neu = 0.3219 (SHAP contribution: 0.0163)","Base VADER Compound = 0.0 (SHAP contribution: -0.0399);
Base RoBERTa Neu = 0.5046 (SHAP contribution: -0.0233);
Base VADER Pos = 0.0 (SHAP contribution: -0.0221);
Base SVM Pos = 0.3382 (SHAP contribution: -0.0117);
Base VADER Neu = 1.0 (SHAP contribution: -0.001)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base NB Pos, Base RoBERTa Pos, Base VADER Neg, Base SVM Neu. The main opposing signal was Base VADER Compound."
174,correct,"These books are just plain BAD. Sterling LOVED dressage in #26, hated it in #27, Now she loves it again . In this book, Sterling was eager to jump. I thought she couldn't get over a 2 foot vertical??! I LOVE TO JUMP, but Christina is obsessed. It's all she thinks about. She doesn't remember how to have fun on a horse. She also thinks everybody else has to be as serious about riding as she is. What if Dylan was as serious about soccar as she is about riding?? Would she even care????? My advice to the authers: Bring Sammy back and drop Christina and only do books about Melanie and racing!!!!!!!!",neg,neg,0.4774,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.6087 (SHAP contribution: 0.1095);
Base RoBERTa Pos = 0.0642 (SHAP contribution: 0.0686);
Base RoBERTa Neu = 0.3271 (SHAP contribution: 0.026);
Base NB Pos = 0.4461 (SHAP contribution: 0.0184);
Base SVM Pos = 0.2679 (SHAP contribution: 0.0105)","Base VADER Compound = 0.768 (SHAP contribution: -0.0357);
Base SVM Neu = 0.4861 (SHAP contribution: -0.0207);
Base VADER Pos = 0.131 (SHAP contribution: -0.0178);
Base SVM Neg = 0.246 (SHAP contribution: -0.0103);
Base NB Neg = 0.2543 (SHAP contribution: -0.0088)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base SVM Pos. The main opposing signal was Base VADER Compound."
175,correct,Best router and all-in-one device for home networking,pos,pos,0.8341,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0051 (SHAP contribution: 0.1903);
Base RoBERTa Pos = 0.8501 (SHAP contribution: 0.185);
Base RoBERTa Neu = 0.1448 (SHAP contribution: 0.0556);
Base VADER Compound = 0.6369 (SHAP contribution: 0.0312);
Base SVM Pos = 0.3586 (SHAP contribution: 0.0308)","Base NB Pos = 0.2925 (SHAP contribution: -0.0352);
Base NB Neu = 0.4257 (SHAP contribution: -0.0135)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base VADER Compound, Base SVM Pos. The main opposing signal was Base NB Pos."
177,correct,"Nice fit, comfortable, cute.",pos,pos,0.805,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.8824 (SHAP contribution: 0.1905);
Base RoBERTa Neg = 0.0093 (SHAP contribution: 0.1725);
Base RoBERTa Neu = 0.1083 (SHAP contribution: 0.0681);
Base VADER Compound = 0.891 (SHAP contribution: 0.034);
Base VADER Pos = 1.0 (SHAP contribution: 0.0242)","Base SVM Pos = 0.3176 (SHAP contribution: -0.0169);
Base SVM Neu = 0.3591 (SHAP contribution: -0.0153);
Base NB Neu = 0.3784 (SHAP contribution: -0.0126);
Base SVM Neg = 0.3233 (SHAP contribution: -0.0018)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base VADER Compound, Base VADER Pos. The main opposing signal was Base SVM Pos."
